Date,Station,Survey_Type,Trail_Walked,Segment,Surveyors,Survey_Start_Time,Survey_End_Time,Gross_ID,Animal_ID,Family,Species,Common_Name,Time_Found,GPS_Coordinates,Observor,Temperature_at_Time_of_Detection,Humidity_at_Time_of_Detection,Distance_From_Trail_m,Height_of_Individual,Habitat_Type,Time_Window_of_Last_Rain_Event_h,Weather,Wind,Diet_Type,Primary_Diet_Component,Size,Notes,,
6/30/25,TBS,Night,Puma-Puma Plot,PUPL-06,"O,J,JP",8:12 PM,11:15 PM,Frog,FG471,Craugastoridae,Oreobates quixensis,Common Big-headed Frog,10:27 PM,S 00º37.4167' W 076º09.6198',Jacob,76.6,93.9,0,G,Varzea,6,cloudy,no wind,,,,,,
6/30/25,TBS,Night,Puma-Puma Plot,PUPL-10,"O,J,JP",8:12 PM,11:15 PM,Frog,FG472,Hylidae,Boana calcarata,Convict Treefrog,10:54 PM,S 00º37.6209' W 076º09.4702',Jacob,76.1,95.5,6.5,U,Varzea,6,cloudy,no wind,,,,,,
6/30/25,TBS,Night,Puma-Puma Plot,PUPL-10,"O,J,JP",8:12 PM,11:15 PM,Frog,FG473,Craugastoridae,Oreobates quixensis,Common Big-headed Frog,10:57 PM,S 00º37.6262' W 076º09.5074',Owen,76.3,97.1,0.5,G,Varzea,6,cloudy,no wind,,,,,,
7/1/25,TBS,Afternoon,Matapalo-Chichico-Numa,MAPO-04,"J,JP",2:34 PM,3:48 PM,Frog,FG474,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,2:52 PM,S 00º38.2575' W 076º08.7107',Juan Pablo,78.5,92.3,1,G,Terrafirme,6,cloudy,no wind,,,,,,
7/1/25,TBS,Afternoon,Matapalo-Chichico-Numa,MAPO-04,"J,JP",2:34 PM,3:48 PM,Frog,FG475,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,3:02 PM,S 00º38.3212' W 076º08.6933',Jacob,78.4,95.7,1.2,U,Varzea,6,cloudy,no wind,,,,,,
7/1/25,TBS,Afternoon,Matapalo-Chichico-Numa,MAPO-05,"J,JP",2:34 PM,3:48 PM,Frog,FG476,Bufonidae,Rhinella margaritifera,South American Common Toad,3:19 PM,S 00º38.4094' W 076º08.7510',Jacob,78.3,96.8,0,G,Varzea,6,cloudy,no wind,,,,,,
7/1/25,TBS,Afternoon,Matapalo-Chichico-Numa,NUMA-01,"J,JP",2:34 PM,3:48 PM,Frog,FG477,Bufonidae,Rhinella margaritifera,South American Common Toad,3:40 PM,S 00º38.3879' W 076º08.9284',Jacob,77.5,95.7,0.6,G,Varzea,6,cloudy,no wind,,,,,,
7/1/25,TBS,Night,Harpia Plot-Harpia,HAPL-01,"O,J,JP",8:48 PM,11:22 PM,Lizard,LZ120,Anolidae,Anolis fuscoauratus,Brown-eared Anole,9:01 PM,S 00º38.0535' W 076º08.5925',Owen,75,96.6,1,U,Terrafirme,0,rain,no wind,,,,,,
7/1/25,TBS,Night,Harpia Plot-Harpia,HAPL-01,"O,J,JP",8:48 PM,11:22 PM,Frog,FG478,Leptodactylidae,Leptodactylus spp.,Neotropical Grass Frogs,9:08 PM,S 00º38.0527' W 076º08.5199',Owen,76.8,95,0.3,G,Varzea,0,rain,no wind,,,,,,
7/1/25,TBS,Night,Harpia Plot-Harpia,HAPL-01,"O,J,JP",8:48 PM,11:22 PM,Frog,FG479,Hylidae,Boana spp.,Gladiator Treefrogs,9:36 PM,S 00º38.0412' W 076º08.2735',Jacob,76.4,97.2,6,U,Varzea,0,rain,no wind,,,,,,
7/1/25,TBS,Night,Harpia Plot-Harpia,HAPL-01,"O,J,JP",8:48 PM,11:22 PM,Frog,FG480,Bufonidae,Rhinella margaritifera,South American Common Toad,9:36 PM,S 00º38.0400' W 076º08.2751',Juan Pablo,76.4,97.2,1.2,U,Varzea,0,rain,no wind,,,,,,
7/1/25,TBS,Night,Harpia Plot-Harpia,HAPL-01,"O,J,JP",8:48 PM,11:22 PM,Frog,FG481,Craugastoridae,Pristimantis spp.,Rain and Robber Frogs,9:51 PM,S 00º38.0015' W 076º08.1978',Owen,76.5,96.5,0.3,U,Terrafirme,0,rain,no wind,,,,,,
7/1/25,TBS,Night,Harpia Plot-Harpia,HAPL-01,"O,J,JP",8:48 PM,11:22 PM,Frog,FG482,Craugastoridae,Oreobates quixensis,Common Big-headed Frog,9:57 PM,S 00º37.9897' W 076º08.2259',Juan Pablo,76.3,97,0,G,Varzea,0,rain,no wind,,,,,,
7/1/25,TBS,Night,Harpia Plot-Harpia,HAPL-01,"O,J,JP",8:48 PM,11:22 PM,Lizard,LZ121,Anolidae,Anolis fuscoauratus,Brown-eared Anole,10:04 PM,S 00º37.9868' W 076º08.2651',Juan Pablo,76.4,97.5,0.8,U,Varzea,0,rain,no wind,,,,,,
7/1/25,TBS,Night,Harpia Plot-Harpia,HAPL-01,"O,J,JP",8:48 PM,11:22 PM,Frog,FG483,Leptodactylidae,Engystomops petersi,Painted Forest Toadlet,10:19 PM,S 00º37.9920' W 076º08.4229',Jacob,75.4,96.8,0.3,U,Terrafirme,0,rain,no wind,,,,,,
7/1/25,TBS,Night,Harpia Plot-Harpia,HAPL-01,"O,J,JP",8:48 PM,11:22 PM,Frog,FG484,Leptodactylidae,Engystomops petersi,Painted Forest Toadlet,10:22 PM,S 00º37.9930' W 076º08.4437',Juan Pablo,75.4,96.8,1.2,G,Terrafirme,0,rain,no wind,,,,,,
7/1/25,TBS,Night,Harpia Plot-Harpia,HAPL-01,"O,J,JP",8:48 PM,11:22 PM,Frog,FG485,Hylidae,Boana lanciformis,Basin Tree Frog,10:24 PM,S 00º37.9909' W 076º08.4548',Jacob,75.3,96.1,4.8,U,Terrafirme,0,rain,no wind,,,,,,
7/1/25,TBS,Night,Harpia Plot-Harpia,HAPL-01,"O,J,JP",8:48 PM,11:22 PM,Frog,FG486,Bufonidae,Rhaebo guttatus,Smooth-sided Toad,10:25 PM,S 00º37.9913' W 076º08.4661',Owen,75.3,96.1,0,G,Terrafirme,0,rain,no wind,,,,,,
7/1/25,TBS,Night,Harpia Plot-Harpia,HAPL-01,"O,J,JP",8:48 PM,11:22 PM,Frog,FG487,Leptodactylidae,Engystomops petersi,Painted Forest Toadlet,10:35 PM,S 00º37.9913' W 076º08.5309',Jacob,74.8,96.5,0.4,G,Terrafirme,0,rain,no wind,,,,,,
7/1/25,TBS,Night,Harpia Plot-Harpia,HAPL-01,"O,J,JP",8:48 PM,11:22 PM,Frog,FG488,Bufonidae,Rhinella margaritifera,South American Common Toad,10:39 PM,S 00º37.9934' W 076º08.5488',Juan Pablo,74.6,97.3,0.3,G,Terrafirme,0,rain,no wind,,,,,,
7/1/25,TBS,Night,Harpia Plot-Harpia,HAPL-01,"O,J,JP",8:48 PM,11:22 PM,Lizard,LZ122,Alopoglossidae,Alopoglossus atriventris,Keel-bellied Shade Lizard,10:52 PM,S 00º38.0115' W 076º08.6526',Jacob,74.6,95.9,0.5,G,Varzea,0,rain,no wind,,,,,,
7/1/25,TBS,Night,Harpia Plot-Harpia,HAPL-01,"O,J,JP",8:48 PM,11:22 PM,Frog,FG489,Bufonidae,Rhinella margaritifera,South American Common Toad,10:53 PM,S 00º38.0279' W 076º08.6549',Jacob,74.6,95.9,0.7,U,Varzea,0,rain,no wind,,,,,,
7/1/25,TBS,Night,Harpia Plot-Harpia,HARP-01,"O,J,JP",8:48 PM,11:22 PM,Frog,FG490,Bufonidae,Rhinella margaritifera,South American Common Toad,11:12 PM,S 00º38.1264' W 076º08.8149',Juan Pablo,75.7,96.9,0.4,G,Terrafirme,0,rain,no wind,,,,,,
7/1/25,TBS,Night,Harpia Plot-Harpia,HARP-01,"O,J,JP",8:48 PM,11:22 PM,Frog,FG491,Craugastoridae,Oreobates quixensis,Common Big-headed Frog,11:20 PM,S 00º38.1971' W 076º08.8595',Jacob,75,97.3,0,G,Terrafirme,0,rain,no wind,,,,,,
7/2/25,TBS,Night,Anaconda-Lago,ANAC-01,"O,J,JP",8:06 PM,10:53 PM,Frog,FG492,Hylidae,Osteocephalus yasuni,Yasuni Spiny-backed Treefrog,8:13 PM,S 00º38.2444' W 076º09.8712',Jacob,73,93,2.5,U,Varzea,6,cloudy,no wind,,,,,,
7/2/25,TBS,Night,Anaconda-Lago,ANAC-01,"O,J,JP",8:06 PM,10:53 PM,Frog,FG493,Craugastoridae,Oreobates quixensis,Common Big-headed Frog,8:15 PM,S 00º38.2285' W 076º09.8705',Owen,73,93,1.8,G,Varzea,6,cloudy,no wind,,,,,,
7/2/25,TBS,Night,Anaconda-Lago,ANAC-01,"O,J,JP",8:06 PM,10:53 PM,Frog,FG494,Craugastoridae,Oreobates quixensis,Common Big-headed Frog,8:27 PM,S 00º38.1466' W 076º09.8638',Owen,73.2,93.2,0.7,G,Varzea,6,cloudy,no wind,,,,,,
7/2/25,TBS,Night,Anaconda-Lago,ANAC-01,"O,J,JP",8:06 PM,10:53 PM,Salamander,SL43,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,8:28 PM,S 00º38.1392' W 076º09.8718',Jacob,73.2,93.2,6,U,Varzea,6,cloudy,no wind,,,,,,
7/2/25,TBS,Night,Anaconda-Lago,LAGO-02,"O,J,JP",8:06 PM,10:53 PM,Frog,FG495,Bufonidae,Rhinella margaritifera,South American Common Toad,8:45 PM,S 00º38.2553' W 076º09.7969',Juan Pablo,74.1,93.1,0.4,U,Varzea,6,cloudy,no wind,,,,,,
7/2/25,TBS,Night,Anaconda-Lago,LAGO-02,"O,J,JP",8:06 PM,10:53 PM,Frog,FG496,Bufonidae,Rhinella margaritifera,South American Common Toad,8:46 PM,S 00º38.2612' W 076º09.7768',Juan Pablo,74.1,93.1,0.5,U,Varzea,6,cloudy,no wind,,,,,,
7/2/25,TBS,Night,Anaconda-Lago,LAGO-02,"O,J,JP",8:06 PM,10:53 PM,Lizard,LZ123,Anolidae,Anolis fuscoauratus,Brown-eared Anole,8:53 PM,S 00º38.2392' W 076º09.7340',Juan Pablo,73.5,92.7,0.6,U,Varzea,6,cloudy,no wind,,,,,,
7/2/25,TBS,Night,Anaconda-Lago,LAGO-02,"O,J,JP",8:06 PM,10:53 PM,Lizard,LZ124,Anolidae,Anolis scypheus,Yellow-tongued Anole,9:00 PM,S 00º38.2412' W 076º09.6752',Juan Pablo,73.2,92.7,1.5,U,Varzea,6,cloudy,no wind,,,,,,
7/2/25,TBS,Night,Anaconda-Lago,LAGO-02,"O,J,JP",8:06 PM,10:53 PM,Lizard,LZ125,Hoplocercidae,Enyalioides laticeps,Broad-headed Wood Lizard,9:13 PM,S 00º38.2593' W 076º09.5815',Jacob,73.3,92.2,5.8,U,Varzea,6,cloudy,no wind,,,,,,
7/2/25,TBS,Night,Anaconda-Lago,LAGO-02,"O,J,JP",8:06 PM,10:53 PM,Lizard,LZ126,Anolidae,Anolis scypheus,Yellow-tongued Anole,9:16 PM,S 00º38.2518' W 076º09.5632',Owen,73.3,92.2,0.3,U,Varzea,6,cloudy,no wind,,,,,,
7/2/25,TBS,Night,Anaconda-Lago,LAGO-02,"O,J,JP",8:06 PM,10:53 PM,Frog,FG497,Bufonidae,Rhinella margaritifera,South American Common Toad,9:20 PM,S 00º38.2581' W 076º09.5371',Juan Pablo,72.4,95.8,0.4,U,Varzea,6,cloudy,no wind,,,,,,
7/2/25,TBS,Night,Anaconda-Lago,LAGO-02,"O,J,JP",8:06 PM,10:53 PM,Lizard,LZ127,Anolidae,Unknown,Anoles,9:42 PM,S 00º38.3042' W 076º09.4225',Jacob,72.6,93.9,2,U,Varzea,6,cloudy,no wind,,,,,,
7/2/25,TBS,Night,Anaconda-Lago,LAGO-02,"O,J,JP",8:06 PM,10:53 PM,Frog,FG498,Craugastoridae,Oreobates quixensis,Common Big-headed Frog,10:01 PM,S 00º38.3233' W 076º09.3407',Owen,72,96.6,0.1,G,Varzea,6,cloudy,no wind,,,,,,
7/2/25,TBS,Night,Anaconda-Lago,LAGO-02,"O,J,JP",8:06 PM,10:53 PM,Frog,FG499,Hylidae,Osteocephalus yasuni,Yasuni Spiny-backed Treefrog,10:12 PM,S 00º38.3331' W 076º09.2507',Jacob,71.6,97,1.8,U,Varzea,6,cloudy,no wind,,,,,,
7/2/25,TBS,Night,Anaconda-Lago,LAGO-02,"O,J,JP",8:06 PM,10:53 PM,Frog,FG500,Hylidae,Osteocephalus yasuni,Yasuni Spiny-backed Treefrog,10:15 PM,S 00º38.3355' W 076º09.2378',Owen,71.6,97,0.4,U,Varzea,6,cloudy,no wind,,,,,,
7/2/25,TBS,Night,Anaconda-Lago,LAGO-01,"O,J,JP",8:06 PM,10:53 PM,Lizard,LZ128,Anolidae,Anolis fuscoauratus,Brown-eared Anole,10:20 PM,S 00º38.3281' W 076º09.2173',Owen,71.4,97.1,0.5,U,Varzea,6,cloudy,no wind,,,,,,
7/2/25,TBS,Night,Anaconda-Lago,LAGO-01,"O,J,JP",8:06 PM,10:53 PM,Frog,FG501,Bufonidae,Rhinella margaritifera,South American Common Toad,10:25 PM,S 00º38.3522' W 076º09.2337',Juan Pablo,71.2,98,0.8,U,Varzea,6,cloudy,no wind,,,,,,
7/2/25,TBS,Night,Anaconda-Lago,LAGO-01,"O,J,JP",8:06 PM,10:53 PM,Lizard,LZ129,Hoplocercidae,Enyalioides laticeps,Broad-headed Wood Lizard,10:28 PM,S 00º38.3876' W 076º09.2480',Owen,71.2,98,0.4,U,Varzea,6,cloudy,no wind,,,,,,
7/2/25,TBS,Night,Anaconda-Lago,LAGO-01,"O,J,JP",8:06 PM,10:53 PM,Frog,FG502,Leptodactylidae,Leptodactylus pentadactylus,Smoky Jungle Frog,10:30 PM,S 00º38.3828' W 076º09.2108',Juan Pablo,71.1,97.8,7.4,G,Varzea,6,cloudy,no wind,,,,,,
7/2/25,TBS,Night,Anaconda-Lago,LAGO-01,"O,J,JP",8:06 PM,10:53 PM,Lizard,LZ130,Anolidae,Anolis fuscoauratus,Brown-eared Anole,10:38 PM,S 00º38.3471' W 076º09.1297',Jacob,71.2,98.3,2.6,U,Varzea,6,cloudy,no wind,,,,,,
7/2/25,TBS,Night,Anaconda-Lago,LAGO-01,"O,J,JP",8:06 PM,10:53 PM,Lizard,LZ131,Anolidae,Anolis scypheus,Yellow-tongued Anole,10:44 PM,S 00º38.3122' W 076º09.0813',Jacob,71.2,98,0.4,U,Varzea,6,cloudy,no wind,,,,,,
7/2/25,TBS,Night,Anaconda-Lago,LAGO-01,"O,J,JP",8:06 PM,10:53 PM,Frog,FG503,Hylidae,Boana spp.,Gladiator Treefrogs,10:48 PM,S 00º38.3004' W 076º09.0569',Juan Pablo,71.2,98,9,U,Varzea,6,cloudy,no wind,,,,,,
7/2/25,TBS,Night,Anaconda-Lago,LAGO-01,"O,J,JP",8:06 PM,10:53 PM,Frog,FG504,Hylidae,Boana spp.,Gladiator Treefrogs,10:48 PM,S 00º38.3000' W 076º09.0577',Owen,71.2,98,9,U,Varzea,6,cloudy,no wind,,,,,,
7/4/25,YRS,Night,Forest Plot Perimeter,FPPE-05,"O,J,JP",8:21 PM,11:39 PM,Lizard,LZ132,Anolidae,Anolis scypheus,Yellow-tongued Anole,8:27 PM,S 00º40.8659' W 076º23.8129',Owen,76.4,93.3,0,U,Terrafirme,18,cloudy,no wind,,,,,,
7/4/25,YRS,Night,Forest Plot Perimeter,FPPE-05,"O,J,JP",8:21 PM,11:39 PM,Salamander,SL44,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,8:27 PM,S 00º40.8659' W 076º23.8099',Owen,76.4,93.3,0.4,U,Terrafirme,18,cloudy,no wind,,,,,,
7/4/25,YRS,Night,Forest Plot Perimeter,FPPE-05,"O,J,JP",8:21 PM,11:39 PM,Lizard,LZ133,Anolidae,Anolis scypheus,Yellow-tongued Anole,8:34 PM,S 00º40.8527' W 076º23.8499',Owen,74.2,95,0.8,U,Terrafirme,18,cloudy,no wind,,,,,,
7/4/25,YRS,Night,Forest Plot Perimeter,FPPE-05,"O,J,JP",8:21 PM,11:39 PM,Frog,FG505,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,8:35 PM,S 00º40.8509' W 076º23.8508',Jacob,72.2,93.2,1.3,U,Terrafirme,18,cloudy,no wind,,,,,,
7/4/25,YRS,Night,Forest Plot Perimeter,FPPE-05,"O,J,JP",8:21 PM,11:39 PM,Frog,FG506,Leptodactylidae,Adenomera andreae,Cocha Chirping Frog,8:38 PM,S 00º40.8578' W 076º23.8669',Owen,72.7,94.1,0.5,G,Terrafirme,18,cloudy,no wind,,,,,,
7/4/25,YRS,Night,Forest Plot Perimeter,FPPE-05,"O,J,JP",8:21 PM,11:39 PM,Salamander,SL45,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,8:40 PM,S 00º40.8594' W 076º23.8867',Juan Pablo,73,94.5,1,U,Varzea,18,cloudy,no wind,,,,,,
7/4/25,YRS,Night,Forest Plot Perimeter,FPPE-05,"O,J,JP",8:21 PM,11:39 PM,Salamander,SL46,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,8:42 PM,S 00º40.8617' W 076º23.9077',Jacob,74.9,89.3,0,U,Varzea,18,cloudy,no wind,,,,,,
7/4/25,YRS,Night,Forest Plot Perimeter,FPPE-05,"O,J,JP",8:21 PM,11:39 PM,Lizard,LZ134,Anolidae,Anolis fuscoauratus,Brown-eared Anole,8:42 PM,S 00º40.8614' W 076º23.9065',Juan Pablo,74.9,89.3,1.5,U,Varzea,18,cloudy,no wind,,,,,,
7/4/25,YRS,Night,Forest Plot Perimeter,FPPE-05,"O,J,JP",8:21 PM,11:39 PM,Salamander,SL47,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,8:43 PM,S 00º40.8610' W 076º23.9057',Jacob,74.9,89.3,0.6,U,Varzea,18,cloudy,no wind,,,,,,
7/4/25,YRS,Night,Forest Plot Perimeter,FPPE-05,"O,J,JP",8:21 PM,11:39 PM,Frog,FG507,Bufonidae,Rhinella margaritifera,South American Common Toad,8:50 PM,S 00º40.8541' W 076º23.9701',Owen,72.5,94.1,5.2,U,Varzea,18,cloudy,no wind,,,,,,
7/4/25,YRS,Night,Forest Plot Perimeter,FPPE-05,"O,J,JP",8:21 PM,11:39 PM,Frog,FG508,Bufonidae,Rhinella margaritifera,South American Common Toad,8:51 PM,S 00º40.8558' W 076º23.9742',Juan Pablo,72.5,94.1,0,U,Varzea,18,cloudy,no wind,,,,,,
7/4/25,YRS,Night,Forest Plot Perimeter,FPPE-05,"O,J,JP",8:21 PM,11:39 PM,Salamander,SL48,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,8:51 PM,S 00º40.8563' W 076º23.9768',Jacob,72.3,94.1,1,U,Varzea,18,cloudy,no wind,,,,,,
7/4/25,YRS,Night,Forest Plot Perimeter,FPPE-05,"O,J,JP",8:21 PM,11:39 PM,Lizard,LZ135,Anolidae,Anolis scypheus,Yellow-tongued Anole,8:52 PM,S 00º40.8605' W 076º23.9952',Owen,72.3,94.4,0.4,U,Varzea,18,cloudy,no wind,,,,,,
7/4/25,YRS,Night,Forest Plot Perimeter,FPPE-05,"O,J,JP",8:21 PM,11:39 PM,Salamander,SL49,Plethodontidae,Bolitoglossa peruviana,Peruvian Climbing Salamander,8:56 PM,S 00º40.8598' W 076º24.0278',Juan Pablo,72.2,95,1.5,U,Varzea,18,cloudy,no wind,,,,,,
7/4/25,YRS,Night,Forest Plot Perimeter,FPPE-05,"O,J,JP",8:21 PM,11:39 PM,Frog,FG509,Craugastoridae,Oreobates quixensis,Common Big-headed Frog,9:16 PM,S 00º40.8602' W 076º24.2173',Owen,71,92.5,0,G,Terrafirme,18,cloudy,no wind,,,,,,
7/4/25,YRS,Night,Forest Plot Perimeter,FPPE-05,"O,J,JP",8:21 PM,11:39 PM,Frog,FG510,Hylidae,Osteocephalus spp.,Broad-headed Treefrogs,9:46 PM,S 00º41.0620' W 076º24.2625',Jacob,72.8,94.5,1.7,U,Terrafirme,18,cloudy,no wind,,,,,,
7/4/25,YRS,Night,Forest Plot Perimeter,FPPE-05,"O,J,JP",8:21 PM,11:39 PM,Frog,FG511,Hylidae,Boana appendiculata,Canelos Treefrog,9:51 PM,S 00º41.1010' W 076º24.2609',Juan Pablo,72.7,94.8,0,G,Varzea,18,cloudy,no wind,,,,,,
7/4/25,YRS,Night,Forest Plot Perimeter,FPPE-05,"O,J,JP",8:21 PM,11:39 PM,Salamander,SL50,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,9:51 PM,S 00º41.0969' W 076º24.2551',Juan Pablo,72.7,94.8,1,U,Varzea,18,cloudy,no wind,,,,,,
7/4/25,YRS,Night,Forest Plot Perimeter,FPPE-05,"O,J,JP",8:21 PM,11:39 PM,Salamander,SL51,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,10:00 PM,S 00º41.1410' W 076º24.2209',Juan Pablo,71.7,94.9,0.6,U,Terrafirme,18,cloudy,no wind,,,,,,
7/4/25,YRS,Night,Forest Plot Perimeter,FPPE-05,"O,J,JP",8:21 PM,11:39 PM,Frog,FG512,Hylidae,Osteocephalus spp.,Broad-headed Treefrogs,10:05 PM,S 00º41.1437' W 076º24.1762',Juan Pablo,73.2,92.8,0.3,U,Terrafirme,18,cloudy,no wind,,,,,,
7/4/25,YRS,Night,Forest Plot Perimeter,FPPE-05,"O,J,JP",8:21 PM,11:39 PM,Frog,FG513,Hylidae,Boana appendiculata,Canelos Treefrog,10:09 PM,S 00º41.1395' W 076º24.1447',Owen,72.5,94.5,1.8,U,Varzea,18,cloudy,no wind,,,,,,
7/4/25,YRS,Night,Forest Plot Perimeter,FPPE-05,"O,J,JP",8:21 PM,11:39 PM,Frog,FG514,Bufonidae,Rhinella margaritifera,South American Common Toad,10:09 PM,S 00º41.1382' W 076º24.1401',Jacob,72.5,94.5,0.4,U,Varzea,18,cloudy,no wind,,,,,,
7/4/25,YRS,Night,Forest Plot Perimeter,FPPE-05,"O,J,JP",8:21 PM,11:39 PM,Salamander,SL52,Plethodontidae,Bolitoglossa peruviana,Peruvian Climbing Salamander,10:12 PM,S 00º41.1360' W 076º24.1375',Jacob,73.4,94.3,1.2,U,Terrafirme,18,cloudy,no wind,,,,,,
7/4/25,YRS,Night,Forest Plot Perimeter,FPPE-05,"O,J,JP",8:21 PM,11:39 PM,Frog,FG515,Hylidae,Boana spp.,Gladiator Treefrogs,11:20 PM,S 00º40.9622' W 076º23.7147',Owen,72.2,95.1,3.2,U,Varzea,18,cloudy,no wind,,,,,,
7/4/25,YRS,Night,Forest Plot Perimeter,FPPE-05,"O,J,JP",8:21 PM,11:39 PM,Frog,FG516,Hylidae,Osteocephalus cannatellai,Cannatella's Spiny-backed Frog,11:33 PM,S 00º40.8629' W 076º23.7266',Owen,75.5,89.6,0.5,U,Varzea,18,cloudy,no wind,,,,,,
7/4/25,YRS,Night,Forest Plot Perimeter,FPPE-05,"O,J,JP",8:21 PM,11:39 PM,Salamander,SL53,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,11:33 PM,,Juan Pablo,75.5,89.6,0.5,U,Varzea,18,cloudy,no wind,,,,,,
7/5/25,YRS,Afternoon,Chorongo-Kinkajou-Napo-Tucan,YCHO-01,"J,JP",2:45 PM,4:12 PM,Frog,FG517,Aromobatidae,Allobates femoralis,Spotted-thighed Poison Frog,2:47 PM,S 00º40.7525' W 076º24.3803',Jacob,83.1,71.4,2,U,Terrafirme,36,partly cloudy,no wind,,,,,,
7/5/25,YRS,Afternoon,Chorongo-Kinkajou-Napo-Tucan,YCHO-01,"J,JP",2:45 PM,4:12 PM,Frog,FG518,Aromobatidae,Allobates femoralis,Spotted-thighed Poison Frog,3:22 PM,S 00º40.4204' W 076º24.4496',Jacob,80,75.5,0,G,Terrafirme,36,partly cloudy,no wind,,,,,,
7/5/25,YRS,Afternoon,Chorongo-Kinkajou-Napo-Tucan,YCHO-01,"J,JP",2:45 PM,4:12 PM,Frog,FG519,Dendrobatidae,Ameerega hahneli,Pale-striped Poison Frog,3:26 PM,S 00º40.4084' W 076º24.4419',Jacob,80,75.5,1,G,Terrafirme,36,partly cloudy,no wind,,,,,,
7/5/25,YRS,Afternoon,Chorongo-Kinkajou-Napo-Tucan,YCHO-01,"J,JP",2:45 PM,4:12 PM,Lizard,LZ136,Teiidae,Kentropyx pelviceps,Forest Whiptail,3:31 PM,,Jacob,81.5,69.2,2.5,G,Terrafirme,36,partly cloudy,no wind,,,,,,
7/5/25,YRS,Night,Coca-Ceiba-Peru-Tiputini-Peru,COCA-01,"O,J,JP",8:26 PM,11:30 PM,Frog,FG520,Hylidae,Boana geographicans,Map Treefrog,8:30 PM,S 00º40.5694' W 076º23.8042',Owen,75.8,90.5,1,U,Terrafirme,42,clear,no wind,,,,,,
7/5/25,YRS,Night,Coca-Ceiba-Peru-Tiputini-Peru,COCA-01,"O,J,JP",8:26 PM,11:30 PM,Frog,FG521,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,8:55 PM,S 00º40.6371' W 076º23.7820',Jacob,75.6,93.1,0.6,U,Terrafirme,42,clear,no wind,,,,,,
7/5/25,YRS,Night,Coca-Ceiba-Peru-Tiputini-Peru,CEIB-02,"O,J,JP",8:26 PM,11:30 PM,Lizard,LZ137,Anolidae,Anolis scypheus,Yellow-tongued Anole,9:21 PM,,Jacob,74.6,92.5,1.1,U,Terrafirme,42,clear,no wind,,,,,,
7/5/25,YRS,Night,Coca-Ceiba-Peru-Tiputini-Peru,CEIB-02,"O,J,JP",8:26 PM,11:30 PM,Frog,FG522,Hylidae,Boana appendiculata,Canelos Treefrog,9:23 PM,S 00º40.7156' W 076º23.6295',Owen,73.5,92.4,7,U,Terrafirme,42,clear,no wind,,,,,,
7/5/25,YRS,Night,Coca-Ceiba-Peru-Tiputini-Peru,CEIB-02,"O,J,JP",8:26 PM,11:30 PM,Salamander,SL54,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,9:27 PM,,Juan Pablo,73.5,93.6,1,U,Varzea,42,clear,no wind,,,,,,
7/5/25,YRS,Night,Coca-Ceiba-Peru-Tiputini-Peru,CEIB-02,"O,J,JP",8:26 PM,11:30 PM,Frog,FG523,Hylidae,Boana appendiculata,Canelos Treefrog,9:32 PM,S 00º40.6698' W 076º23.6095',Juan Pablo,73,95.1,1.2,U,Terrafirme,42,clear,no wind,,,,,,
7/5/25,YRS,Night,Coca-Ceiba-Peru-Tiputini-Peru,CEIB-02,"O,J,JP",8:26 PM,11:30 PM,Lizard,LZ138,Anolidae,Anolis scypheus,Yellow-tongued Anole,9:32 PM,,Owen,73,95.1,0.9,U,Terrafirme,42,clear,no wind,,,,,,
7/5/25,YRS,Night,Coca-Ceiba-Peru-Tiputini-Peru,CEIB-02,"O,J,JP",8:26 PM,11:30 PM,Frog,FG524,Dendrobatidae,Ranitomeya ventrimaculata,Reticulated Poison Frog,9:33 PM,S 00º40.6703' W 076º23.6095',Juan Pablo,73,95.1,1.6,U,Terrafirme,42,clear,no wind,,,,,,
7/5/25,YRS,Night,Coca-Ceiba-Peru-Tiputini-Peru,CEIB-02,"O,J,JP",8:26 PM,11:30 PM,Salamander,SL55,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,9:36 PM,,Owen,75.5,89.5,1.2,U,Terrafirme,42,clear,no wind,,,,,,
7/5/25,YRS,Night,Coca-Ceiba-Peru-Tiputini-Peru,PERU-01,"O,J,JP",8:26 PM,11:30 PM,Salamander,SL56,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,9:49 PM,,Juan Pablo,73.6,94.2,1.2,U,Terrafirme,42,clear,no wind,,,,,,
