Date,Station,Survey_Type,Segment,Survey_Start_Time,Survey_End_Time,Gross_ID,Animal_ID,Family,Species,Common_Name,Habitat_Type
7/14/2025,YRS,Afternoon,GAWA-01,2:15 PM,4:00 PM,Frog,FG606,Craugastoridae,Pristimantis spp.,Rain and Robber Frogs,Varzea
7/14/2025,YRS,Afternoon,GAWA-02,2:15 PM,4:00 PM,Frog,FG607,Bufonidae,Rhinella margaritifera,South American Common Toad,Terrafirme
7/14/2025,YRS,Afternoon,YCHO-02,2:15 PM,4:00 PM,Frog,FG608,Dendrobatidae,Ranitomeya ventrimaculata,Reticulated Poison Frog,Terrafirme
7/14/2025,YRS,Night,MIRA-04,8:34 PM,10:56 PM,Salamander,SL73,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Terrafirme
7/14/2025,YRS,Night,MIRA-04,8:34 PM,10:56 PM,Frog,FG609,Hylidae,Unknown,Tree Frogs and Allies,Varzea
7/14/2025,YRS,Night,MIRA-03,8:34 PM,10:56 PM,Frog,FG610,Bufonidae,Rhinella margaritifera,South American Common Toad,Varzea
7/14/2025,YRS,Night,MIRA-03,8:34 PM,10:56 PM,Frog,FG611,Bufonidae,Rhinella margaritifera,South American Common Toad,Varzea
7/14/2025,YRS,Night,MIRA-03,8:34 PM,10:56 PM,Frog,FG612,Hylidae,Boana spp.,Gladiator Treefrogs,Varzea
7/14/2025,YRS,Night,MIRA-02,8:34 PM,10:56 PM,Frog,FG613,Microhylidae,Chiasmocleis bassleri,Bassler's Humming Frog,Terrafirme
7/14/2025,YRS,Night,MIRA-02,8:34 PM,10:56 PM,Frog,FG614,Hylidae,Osteocephalus spp.,Broad-headed Treefrogs,Varzea
7/14/2025,YRS,Night,MIRA-02,8:34 PM,10:56 PM,Salamander,SL74,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Terrafirme
7/14/2025,YRS,Night,MIRA-02,8:34 PM,10:56 PM,Salamander,SL75,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Terrafirme
7/14/2025,YRS,Night,MIRA-02,8:34 PM,10:56 PM,Salamander,SL76,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Terrafirme
7/14/2025,YRS,Night,MIRA-02,8:34 PM,10:56 PM,Lizard,LZ150,Gymnophthalmidae,Loxopholis parietalis,Common Root Teju,Terrafirme
7/14/2025,YRS,Night,MIRA-02,8:34 PM,10:56 PM,Frog,FG615,Hylidae,Boana spp.,Gladiator Treefrogs,Terrafirme
7/14/2025,YRS,Night,MIRA-01,8:34 PM,10:56 PM,Frog,FG616,Dendrobatidae,Ameerega hahneli,Pale-striped Poison Frog,Varzea
7/14/2025,YRS,Night,MIRA-01,8:34 PM,10:56 PM,Frog,FG617,mystery,,,Varzea
7/14/2025,YRS,Night,MIRA-01,8:34 PM,10:56 PM,Frog,FG618,Leptodactylidae,Adenomera andreae,Cocha Chirping Frog,Varzea
7/14/2025,YRS,Night,MIRA-01,8:34 PM,10:56 PM,Frog,FG619,Dendrobatidae,Ameerega hahneli,Pale-striped Poison Frog,Varzea
7/14/2025,YRS,Night,MIRA-01,8:34 PM,10:56 PM,Lizard,LZ151,Gymnophthalmidae,Loxopholis parietalis,Common Root Teju,Varzea
7/14/2025,YRS,Night,MIRA-01,8:34 PM,10:56 PM,Frog,FG620,Hylidae,Osteocephalus yasuni,Yasuni Spiny-backed Treefrog,Terrafirme
7/14/2025,YRS,Night,MIRA-01,8:34 PM,10:56 PM,Frog,FG621,Hylidae,Osteocephalus cannatellai,Cannatella's Spiny-backed Frog,Terrafirme
7/14/2025,YRS,Night,MIRA-01,8:34 PM,10:56 PM,Salamander,SL77,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Terrafirme
7/14/2025,YRS,Night,MIRA-01,8:34 PM,10:56 PM,Frog,FG622,Bufonidae,Rhinella margaritifera,South American Common Toad,Varzea
7/15/2025,YRS,Afternoon,NAPO-04,2:24 PM,4:16 PM,Frog,FG623,Bufonidae,Rhinella margaritifera,South American Common Toad,Terrafirme
7/15/2025,YRS,Afternoon,NAPO-04,2:24 PM,4:16 PM,Frog,FG624,Bufonidae,Rhinella margaritifera,South American Common Toad,Terrafirme
7/15/2025,YRS,Afternoon,NAPO-04,2:24 PM,4:16 PM,Frog,FG625,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,Terrafirme
7/15/2025,YRS,Afternoon,NAPO-04,2:24 PM,4:16 PM,Frog,FG626,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,Terrafirme
7/15/2025,YRS,Afternoon,NAPO-03,2:24 PM,4:16 PM,Frog,FG627,Bufonidae,Rhinella margaritifera,South American Common Toad,Terrafirme
7/15/2025,YRS,Afternoon,NAPO-03,2:24 PM,4:16 PM,Frog,FG628,Bufonidae,Rhinella margaritifera,South American Common Toad,Terrafirme
7/15/2025,YRS,Afternoon,NAPO-03,2:24 PM,4:16 PM,Frog,FG629,Dendrobatidae,Ameerega hahneli,Pale-striped Poison Frog,Terrafirme
7/15/2025,YRS,Afternoon,NAPO-02,2:24 PM,4:16 PM,Frog,FG630,mystery,,,Terrafirme
7/15/2025,YRS,Afternoon,NAPO-02,2:24 PM,4:16 PM,Frog,FG631,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,Terrafirme
7/15/2025,YRS,Afternoon,NAPO-02,2:24 PM,4:16 PM,Frog,FG632,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,Terrafirme
7/15/2025,YRS,Afternoon,NAPO-02,2:24 PM,4:16 PM,Lizard,LZ152,Gymnophthalmidae,Loxopholis parietalis,Common Root Teju,Terrafirme
7/15/2025,YRS,Afternoon,NAPO-01,2:24 PM,4:16 PM,Frog,FG633,Dendrobatidae,Ameerega hahneli,Pale-striped Poison Frog,Terrafirme
7/15/2025,YRS,Afternoon,TINA-02,2:24 PM,4:16 PM,Frog,FG634,Bufonidae,Rhinella margaritifera,South American Common Toad,Varzea
7/15/2025,YRS,Afternoon,BOTA-03,2:24 PM,4:16 PM,Frog,FG635,Dendrobatidae,Ameerega bilinguis,Ecuador Poison Frog,Terrafirme
7/15/2025,YRS,Afternoon,BOTA-01,2:24 PM,4:16 PM,Frog,FG636,Bufonidae,Rhinella margaritifera,South American Common Toad,Terrafirme
7/15/2025,YRS,Night,YCHO-01,8:30 PM,10:12 PM,Salamander,SL78,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Varzea
7/15/2025,YRS,Night,YCHO-01,8:30 PM,10:12 PM,Frog,FG637,Craugastoridae,Pristimantis spp.,Rain and Robber Frogs,Terrafirme
7/15/2025,YRS,Night,YCHO-01,8:30 PM,10:12 PM,Frog,FG638,Microhylidae,Chiasmocleis bassleri,Bassler's Humming Frog,Terrafirme
7/15/2025,YRS,Night,KINK-01,8:30 PM,10:12 PM,Salamander,SL79,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Terrafirme
7/15/2025,YRS,Night,KINK-01,8:30 PM,10:12 PM,Frog,FG639,Craugastoridae,Pristimantis spp.,Rain and Robber Frogs,Terrafirme
7/15/2025,YRS,Night,NAPO-05,8:30 PM,10:12 PM,Frog,FG640,Leptodactylidae,Engystomops petersi,Painted Forest Toadlet,Terrafirme
7/15/2025,YRS,Night,NAPO-06,8:30 PM,10:12 PM,Frog,FG641,Bufonidae,Rhinella margaritifera,South American Common Toad,Terrafirme
7/15/2025,YRS,Night,NAPO-06,8:30 PM,10:12 PM,Salamander,SL80,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Terrafirme
7/15/2025,YRS,Night,NAPO-06,8:30 PM,10:12 PM,Frog,FG642,Bufonidae,Rhinella margaritifera,South American Common Toad,Terrafirme
7/15/2025,YRS,Night,NAPO-06,8:30 PM,10:12 PM,Frog,FG643,Bufonidae,Rhinella margaritifera,South American Common Toad,Terrafirme
7/15/2025,YRS,Night,NAPO-06,8:30 PM,10:12 PM,Frog,FG644,Leptodactylidae,Engystomops petersi,Painted Forest Toadlet,Terrafirme
7/16/2025,YRS,Night,COCA-01,8:21 PM,10:24 PM,Frog,FG645,Hylidae,Osteocephalus spp.,Broad-headed Treefrogs,Terrafirme
7/16/2025,YRS,Night,COCA-01,8:21 PM,10:24 PM,Frog,FG646,Hylidae,Osteocephalus yasuni,Yasuni Spiny-backed Treefrog,Terrafirme
7/16/2025,YRS,Night,CEIB-02,8:21 PM,10:24 PM,Frog,FG647,Hylidae,Boana appendiculata,Canelos Treefrog,Terrafirme
7/16/2025,YRS,Night,CEIB-02,8:21 PM,10:24 PM,Frog,FG648,Hylidae,Osteocephalus yasuni,Yasuni Spiny-backed Treefrog,Terrafirme
7/16/2025,YRS,Night,CEIB-02,8:21 PM,10:24 PM,Frog,FG649,Hylidae,Unknown,Tree Frogs and Allies,Terrafirme
7/16/2025,YRS,Night,PERU-01,8:21 PM,10:24 PM,Lizard,LZ153,Phyllodactylidae,Thecadactylus solimoensis,Turniptail Gecko,Terrafirme
7/16/2025,YRS,Night,PERU-01,8:21 PM,10:24 PM,Salamander,SL81,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Terrafirme
7/16/2025,YRS,Night,RENA-01,8:21 PM,10:24 PM,Salamander,SL82,Plethodontidae,Bolitoglossa altamazonica,Amazon Climbing Salamander,Terrafirme
7/16/2025,YRS,Night,RENA-01,8:21 PM,10:24 PM,Frog,FG650,Hylidae,Osteocephalus spp.,Broad-headed Treefrogs,Terrafirme
7/16/2025,YRS,Night,RENA-01,8:21 PM,10:24 PM,Frog,FG651,Craugastoridae,Pristimantis spp.,Rain and Robber Frogs,Terrafirme
7/16/2025,YRS,Night,MIRA-01,8:21 PM,10:24 PM,Frog,FG652,Hylidae,Osteocephalus yasuni,Yasuni Spiny-backed Treefrog,Varzea
7/16/2025,YRS,Night,MIRA-01,8:21 PM,10:24 PM,Frog,FG653,Microhylidae,Chiasmocleis bassleri,Bassler's Humming Frog,Varzea
7/16/2025,YRS,Night,MIRA-01,8:21 PM,10:24 PM,Lizard,LZ154,Hoplocercidae,Enyalioides laticeps,Broad-headed Wood Lizard,Varzea
7/16/2025,YRS,Night,MIRA-01,8:21 PM,10:24 PM,Frog,FG654,Microhylidae,Chiasmocleis bassleri,Bassler's Humming Frog,Terrafirme
7/16/2025,YRS,Night,MIRA-01,8:21 PM,10:24 PM,Frog,FG655,Hylidae,Osteocephalus yasuni,Yasuni Spiny-backed Treefrog,Varzea
