Station,Start_Date,End_Date,Start_Date_Start_Time,End_Date_End_Time,Survey_Type,Gross_ID,Common_Name,Tadpole_phase,Family,Genus,Species,Segment,Seg_dist_m,Parent_Trail_LongName,Height_of_Individual,Habitat_Type,Diurnal_Nocturnal
TBS,6/5/2024,6/5/2024,6/5/2024 14:20,6/5/2024 15:57,Afternoon,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,TCHO-02,830,Chorongo-Mata Mata,G,Terrafirme,Diurnal
TBS,6/6/2025,6/6/2025,6/6/2025 20:08,6/6/2025 23:02,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,MAPO-05,250,Matapalo-Murcielago-Puentes-Matapalo-Chichico-Numa,G,Varzea,Diurnal
TBS,6/6/2025,6/6/2025,6/6/2025 20:08,6/6/2025 23:02,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,MAPO-06,359,Matapalo-Murcielago-Puentes-Matapalo-Chichico-Numa,G,Terrafirme,Diurnal
TBS,6/7/2025,6/7/2025,6/7/2025 19:59,6/7/2025 22:26,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,DANT-01,591,Guacamayo-Danta-Lago,U,Terrafirme,Diurnal
TBS,6/8/2025,6/8/2025,6/8/2025 13:47,6/8/2025 16:03,Afternoon,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,PARA-01,3522,Parahuaco,G,Varzea,Diurnal
YRS,6/10/2025,6/10/2025,6/10/2025 20:07,6/10/2025 22:33,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,CEIB-01,490,Ceiba-Peru,U,Terrafirme,Diurnal
YRS,6/11/2025,6/11/2025,6/11/2025 15:06,6/11/2025 17:43,Afternoon,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,FPPE-02,2520,Forest Plot Perimeter,G,Varzea,Diurnal
YRS,6/12/2025,6/12/2025,6/12/2025 9:18,6/12/2025 10:40,Morning,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,NAPO-02,419,Napo-Kinkajou-Chorongo,G,Terrafirme,Diurnal
YRS,6/12/2025,6/12/2025,6/12/2025 9:18,6/12/2025 10:40,Morning,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,NAPO-02,419,Napo-Kinkajou-Chorongo,G,Terrafirme,Diurnal
YRS,6/12/2025,6/12/2025,6/12/2025 9:18,6/12/2025 10:40,Morning,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,NAPO-02,419,Napo-Kinkajou-Chorongo,G,Terrafirme,Diurnal
YRS,6/12/2025,6/12/2025,6/12/2025 9:18,6/12/2025 10:40,Morning,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,NAPO-03,157,Napo-Kinkajou-Chorongo,G,Terrafirme,Diurnal
YRS,6/12/2025,6/12/2025,6/12/2025 9:18,6/12/2025 10:40,Morning,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,NAPO-03,157,Napo-Kinkajou-Chorongo,G,Terrafirme,Diurnal
YRS,6/12/2025,6/12/2025,6/12/2025 9:18,6/12/2025 10:40,Morning,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,KINK-01,321,Napo-Kinkajou-Chorongo,G,Terrafirme,Diurnal
YRS,6/12/2025,6/12/2025,6/12/2025 9:18,6/12/2025 10:40,Morning,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,YCHO-02,691,Napo-Kinkajou-Chorongo,G,Terrafirme,Diurnal
YRS,6/16/2025,6/16/2025,6/16/2025 14:18,6/16/2025 15:16,Afternoon,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,RENA-01,272,Ceiba-Peru-Renacuajo-Mirador,G,Terrafirme,Diurnal
YRS,6/18/2025,6/18/2025,6/18/2025 20:47,6/18/2025 22:56,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,MIRA-02,592,Mirador,U,Terrafirme,Diurnal
TBS,6/20/2025,6/20/2025,6/20/2025 20:23,6/20/2025 23:07,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,GUAC-01,230,Guacamayo-Puma-Harpia-Chorongo,U,Terrafirme,Diurnal
TBS,6/20/2025,6/20/2025,6/20/2025 20:23,6/20/2025 23:07,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,HARP-05,740,Guacamayo-Puma-Harpia-Chorongo,U,Terrafirme,Diurnal
TBS,6/21/2025,6/21/2025,6/21/2025 15:46,6/21/2025 16:59,Afternoon,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,GUAC-02,301,Guacamayo-Danta-Lago,G,Varzea,Diurnal
TBS,6/21/2025,6/21/2025,6/21/2025 15:46,6/21/2025 16:59,Afternoon,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,DANT-01,591,Guacamayo-Danta-Lago,G,Varzea,Diurnal
TBS,6/21/2025,6/21/2025,6/21/2025 15:46,6/21/2025 16:59,Afternoon,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,LAGO-01,719,Guacamayo-Danta-Lago,G,Varzea,Diurnal
TBS,6/21/2025,6/21/2025,6/21/2025 20:43,6/21/2025 23:53,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,PARA-01,3522,Parahuaco,G,Varzea,Diurnal
TBS,6/21/2025,6/21/2025,6/21/2025 20:43,6/21/2025 23:53,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,PARA-01,3522,Parahuaco,G,Varzea,Diurnal
TBS,6/21/2025,6/21/2025,6/21/2025 20:43,6/21/2025 23:53,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,PARA-01,3522,Parahuaco,G,Varzea,Diurnal
TBS,6/23/2025,6/23/2025,6/23/2025 14:52,6/23/2025 17:22,Afternoon,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,HARP-05,740,Harpia-Mata Mata,G,Terrafirme,Diurnal
TBS,6/23/2025,6/23/2025,6/23/2025 14:52,6/23/2025 17:22,Afternoon,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,HARP-05,740,Harpia-Mata Mata,G,Terrafirme,Diurnal
TBS,6/23/2025,6/23/2025,6/23/2025 14:52,6/23/2025 17:22,Afternoon,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,HARP-04,511,Harpia-Mata Mata,G,Varzea,Diurnal
TBS,6/25/2025,6/25/2025,6/25/2025 20:00,6/25/2025 22:22,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,HAPL-01,2220,Harpia Plot-Harpia,U,Varzea,Diurnal
TBS,6/25/2025,6/25/2025,6/25/2025 20:00,6/25/2025 22:22,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,HAPL-01,2220,Harpia Plot-Harpia,U,Terrafirme,Diurnal
TBS,6/25/2025,6/25/2025,6/25/2025 20:00,6/25/2025 22:22,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,HARP-01,483,Harpia Plot-Harpia,U,Terrafirme,Diurnal
TBS,6/26/2025,6/26/2025,6/26/2025 14:10,6/26/2025 15:49,Afternoon,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,GUAC-04,1912,Guacamayo,G,Varzea,Diurnal
TBS,6/26/2025,6/26/2025,6/26/2025 14:10,6/26/2025 15:49,Afternoon,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,GUAC-04,1912,Guacamayo,G,Varzea,Diurnal
TBS,6/26/2025,6/26/2025,6/26/2025 20:01,6/26/2025 22:51,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,MAPO-03,388,Matapalo-Murcielago-Puentes-Murcielago Pond-Matapalo-Chichico-Numa,U,Terrafirme,Diurnal
TBS,6/27/2025,6/27/2025,6/27/2025 20:10,6/27/2025 22:04,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,DANT-01,591,Guacamayo-Danta-Lago,U,Terrafirme,Diurnal
TBS,6/28/2025,6/28/2025,6/28/2025 20:17,6/28/2025 22:36,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,GUAC-03,279,Guacamayo-Puma-Harpia-Chorongo,U,Varzea,Diurnal
TBS,6/28/2025,6/28/2025,6/28/2025 20:17,6/28/2025 22:36,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,PUMA-01,750,Guacamayo-Puma-Harpia-Chorongo,U,Terrafirme,Diurnal
TBS,6/29/2025,6/29/2025,6/29/2025 20:08,6/29/2025 23:03,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,MANU-01,194,Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa,U,Varzea,Diurnal
TBS,6/29/2025,6/29/2025,6/29/2025 20:08,6/29/2025 23:03,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,NUMA-02,268,Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa,U,Varzea,Diurnal
TBS,6/29/2025,6/29/2025,6/29/2025 20:08,6/29/2025 23:03,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,CHIO-02,1000,Matapalo-Numa/Matapalo Connector-Numa-Chichico-Matapalo-Numa,U,Varzea,Diurnal
TBS,6/30/2025,6/30/2025,6/30/2025 14:34,6/30/2025 15:37,Afternoon,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,HARP-02,1744,Harpia,G,Terrafirme,Diurnal
TBS,6/30/2025,6/30/2025,6/30/2025 14:34,6/30/2025 15:37,Afternoon,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,HARP-02,1744,Harpia,G,Terrafirme,Diurnal
TBS,7/1/2025,7/1/2025,7/1/2025 14:34,7/1/2025 15:48,Afternoon,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,MAPO-05,250,Matapalo-Chichico-Numa,G,Varzea,Diurnal
TBS,7/1/2025,7/1/2025,7/1/2025 14:34,7/1/2025 15:48,Afternoon,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,NUMA-01,290,Matapalo-Chichico-Numa,G,Varzea,Diurnal
TBS,7/1/2025,7/1/2025,7/1/2025 20:48,7/1/2025 23:22,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,HAPL-01,2220,Harpia Plot-Harpia,U,Varzea,Diurnal
TBS,7/1/2025,7/1/2025,7/1/2025 20:48,7/1/2025 23:22,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,HAPL-01,2220,Harpia Plot-Harpia,G,Terrafirme,Diurnal
TBS,7/1/2025,7/1/2025,7/1/2025 20:48,7/1/2025 23:22,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,HAPL-01,2220,Harpia Plot-Harpia,U,Varzea,Diurnal
TBS,7/1/2025,7/1/2025,7/1/2025 20:48,7/1/2025 23:22,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,HARP-01,483,Harpia Plot-Harpia,G,Terrafirme,Diurnal
TBS,7/2/2025,7/2/2025,7/2/2025 20:06,7/2/2025 22:53,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,LAGO-02,1450,Anaconda-Lago,U,Varzea,Diurnal
TBS,7/2/2025,7/2/2025,7/2/2025 20:06,7/2/2025 22:53,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,LAGO-02,1450,Anaconda-Lago,U,Varzea,Diurnal
TBS,7/2/2025,7/2/2025,7/2/2025 20:06,7/2/2025 22:53,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,LAGO-02,1450,Anaconda-Lago,U,Varzea,Diurnal
TBS,7/2/2025,7/2/2025,7/2/2025 20:06,7/2/2025 22:53,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,LAGO-01,719,Anaconda-Lago,U,Varzea,Diurnal
YRS,7/4/2025,7/4/2025,7/4/2025 20:21,7/4/2025 23:39,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,FPPE-05,291,Forest Plot Perimeter,U,Varzea,Diurnal
YRS,7/4/2025,7/4/2025,7/4/2025 20:21,7/4/2025 23:39,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,FPPE-05,291,Forest Plot Perimeter,U,Varzea,Diurnal
YRS,7/4/2025,7/4/2025,7/4/2025 20:21,7/4/2025 23:39,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,FPPE-05,291,Forest Plot Perimeter,U,Varzea,Diurnal
YRS,7/5/2025,7/5/2025,7/5/2025 20:26,7/5/2025 23:30,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,PERU-03,175,Coca-Ceiba-Peru-Tiputini-Peru,U,Varzea,Diurnal
YRS,7/6/2025,7/6/2025,7/6/2025 20:13,7/6/2025 22:38,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,TORR-01,900,Chorongo-Kinkajou-Napo-Tucan-Garza-Napo,U,Terrafirme,Diurnal
YRS,7/7/2025,7/7/2025,7/7/2025 20:26,7/7/2025 23:02,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,TORR-01,900,Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter,U,Terrafirme,Diurnal
YRS,7/8/2025,7/8/2025,7/8/2025 14:32,7/8/2025 16:40,Afternoon,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,COCA-01,301,Coca-Ceiba-Peru-Renacuajo-Peru,G,Terrafirme,Diurnal
YRS,7/8/2025,7/8/2025,7/8/2025 14:32,7/8/2025 16:40,Afternoon,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,COCA-01,301,Coca-Ceiba-Peru-Renacuajo-Peru,G,Terrafirme,Diurnal
YRS,7/8/2025,7/8/2025,7/8/2025 14:32,7/8/2025 16:40,Afternoon,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,COCA-01,301,Coca-Ceiba-Peru-Renacuajo-Peru,G,Terrafirme,Diurnal
YRS,7/8/2025,7/8/2025,7/8/2025 14:32,7/8/2025 16:40,Afternoon,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,COCA-01,301,Coca-Ceiba-Peru-Renacuajo-Peru,G,Terrafirme,Diurnal
YRS,7/8/2025,7/8/2025,7/8/2025 14:32,7/8/2025 16:40,Afternoon,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,COCA-01,301,Coca-Ceiba-Peru-Renacuajo-Peru,G,Terrafirme,Diurnal
YRS,7/8/2025,7/8/2025,7/8/2025 20:18,7/8/2025 22:59,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,NAPO-02,419,Pantano-Napo-Bariso-Timatai-Tinamou-Botanico-Gran Ficus-Botanico,U,Terrafirme,Diurnal
YRS,7/8/2025,7/8/2025,7/8/2025 20:18,7/8/2025 22:59,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,NAPO-03,157,Pantano-Napo-Bariso-Timatai-Tinamou-Botanico-Gran Ficus-Botanico,U,Terrafirme,Diurnal
YRS,7/8/2025,7/8/2025,7/8/2025 20:18,7/8/2025 22:59,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,BOTA-02,69,Pantano-Napo-Bariso-Timatai-Tinamou-Botanico-Gran Ficus-Botanico,U,Terrafirme,Diurnal
YRS,7/13/2025,7/13/2025,7/13/2025 20:51,7/13/2025 22:41,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,BOTA-01,142,Botanico-Tinamou-Napo-Timatai-Bariso,U,Varzea,Diurnal
YRS,7/13/2025,7/13/2025,7/13/2025 20:51,7/13/2025 22:41,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,TINA-02,509,Botanico-Tinamou-Napo-Timatai-Bariso,U,Terrafirme,Diurnal
YRS,7/14/2025,7/14/2025,7/14/2025 14:15,7/14/2025 16:00,Afternoon,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,GAWA-02,650,Gawape-Chorongo,G,Terrafirme,Diurnal
YRS,7/14/2025,7/14/2025,7/14/2025 20:34,7/14/2025 22:56,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,MIRA-03,158,Mirador,U,Varzea,Diurnal
YRS,7/14/2025,7/14/2025,7/14/2025 20:34,7/14/2025 22:56,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,MIRA-03,158,Mirador,U,Varzea,Diurnal
YRS,7/14/2025,7/14/2025,7/14/2025 20:34,7/14/2025 22:56,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,MIRA-01,550,Mirador,U,Varzea,Diurnal
YRS,7/15/2025,7/15/2025,7/15/2025 14:24,7/15/2025 16:16,Afternoon,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,NAPO-04,220,Napo-Tinamou-Botanico,G,Terrafirme,Diurnal
YRS,7/15/2025,7/15/2025,7/15/2025 14:24,7/15/2025 16:16,Afternoon,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,NAPO-04,220,Napo-Tinamou-Botanico,G,Terrafirme,Diurnal
YRS,7/15/2025,7/15/2025,7/15/2025 14:24,7/15/2025 16:16,Afternoon,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,NAPO-03,157,Napo-Tinamou-Botanico,G,Terrafirme,Diurnal
YRS,7/15/2025,7/15/2025,7/15/2025 14:24,7/15/2025 16:16,Afternoon,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,NAPO-03,157,Napo-Tinamou-Botanico,G,Terrafirme,Diurnal
YRS,7/15/2025,7/15/2025,7/15/2025 14:24,7/15/2025 16:16,Afternoon,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,TINA-02,509,Napo-Tinamou-Botanico,G,Varzea,Diurnal
YRS,7/15/2025,7/15/2025,7/15/2025 14:24,7/15/2025 16:16,Afternoon,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,BOTA-01,142,Napo-Tinamou-Botanico,G,Terrafirme,Diurnal
YRS,7/15/2025,7/15/2025,7/15/2025 20:30,7/15/2025 22:12,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,NAPO-06,290,Chorongo-Kinkajou-Napo,U,Terrafirme,Diurnal
YRS,7/15/2025,7/15/2025,7/15/2025 20:30,7/15/2025 22:12,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,NAPO-06,290,Chorongo-Kinkajou-Napo,U,Terrafirme,Diurnal
YRS,7/15/2025,7/15/2025,7/15/2025 20:30,7/15/2025 22:12,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,NAPO-06,290,Chorongo-Kinkajou-Napo,U,Terrafirme,Diurnal
TBS,6/17/2024,6/17/2024,6/17/2024 20:04,6/18/2024 0:11,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,MAPO-04,387,Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo,U,Terrafirme,Diurnal
TBS,6/17/2024,6/17/2024,6/17/2024 20:04,6/18/2024 0:11,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,MAPO-02,170,Matapalo-Murcielago-Matapalo-Chichico-Numa-Matapalo,U,Varzea,Diurnal
TBS,6/21/2024,6/21/2024,6/21/2024 20:11,6/21/2024 21:36,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,MAPO-02,170,Matapalo-Harpia,G,Terrafirme,Diurnal
TBS,6/23/2024,6/23/2024,6/23/2024 20:00,6/23/2024 22:36,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,PUEN-01,144,Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo,G,Terrafirme,Diurnal
TBS,6/23/2024,6/23/2024,6/23/2024 20:00,6/23/2024 22:36,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,PUEN-01,144,Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo,G,Varzea,Diurnal
TBS,6/23/2024,6/23/2024,6/23/2024 20:00,6/23/2024 22:36,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,MURC-01,156,Matapalo-Murcielago-Puentes-Murcielago Pond-Puentes-Murcielago-Matapalo,G,Varzea,Diurnal
YRS,6/29/2024,6/29/2024,6/29/2024 20:04,6/29/2024 23:19,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,GAWA-02,650,Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza,U,Varzea,Diurnal
YRS,7/3/2024,7/3/2024,7/3/2024 20:11,7/3/2024 23:07,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,PERU-02,738,Ceiba-Peru,U,Terrafirme,Diurnal
YRS,7/3/2024,7/3/2024,7/3/2024 20:11,7/3/2024 23:07,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,PERU-02,738,Ceiba-Peru,U,Varzea,Diurnal
TBS,7/14/2024,7/14/2024,7/14/2024 20:51,7/15/2024 0:05,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,HAPL-01,2220,Harpia Plot-Harpia,U,Varzea,Diurnal
TBS,7/15/2024,7/15/2024,7/15/2024 20:14,7/15/2024 23:42,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,ANAC-01,388,Anaconda-Lago,U,Varzea,Diurnal
TBS,7/15/2024,7/15/2024,7/15/2024 20:14,7/15/2024 23:42,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,LAGO-02,1450,Anaconda-Lago,U,Varzea,Diurnal
TBS,7/15/2024,7/15/2024,7/15/2024 20:14,7/15/2024 23:42,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,LAGO-02,1450,Anaconda-Lago,U,Varzea,Diurnal
TBS,7/18/2024,7/18/2024,7/18/2024 20:00,7/18/2024 22:50,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,HAPL-01,2220,Harpia Plot-Harpia-Matapalo,U,Terrafirme,Diurnal
TBS,7/18/2024,7/18/2024,7/18/2024 20:00,7/18/2024 22:50,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,HARP-01,483,Harpia Plot-Harpia-Matapalo,U,Terrafirme,Diurnal
YRS,7/23/2024,7/23/2024,7/23/2024 20:09,7/23/2024 22:46,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,TINA-02,509,Tinamou-Napo-Pantano-Botanico-Gran Ficus,U,Varzea,Diurnal
YRS,7/23/2024,7/23/2024,7/23/2024 20:09,7/23/2024 22:46,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,GRFI-01,96,Tinamou-Napo-Pantano-Botanico-Gran Ficus,U,Terrafirme,Diurnal
YRS,7/26/2024,7/26/2024,7/26/2024 20:02,7/26/2024 22:54,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,YCHO-02,691,Gawape-Garza-Tucan-Napo-Kinkajou-Chorongo-Tucan-Gawape,G,Varzea,Diurnal
YRS,7/28/2024,7/28/2024,7/28/2024 20:27,7/28/2024 23:31,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,CEIB-01,490,Peru-Ceiba,U,Varzea,Diurnal
YRS,7/28/2024,7/28/2024,7/28/2024 20:27,7/28/2024 23:31,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,CEIB-01,490,Peru-Ceiba,U,Terrafirme,Diurnal
YRS,7/29/2024,7/29/2024,7/29/2024 20:20,7/29/2024 22:48,Night,Frog,South American Common Toad,Yes,Bufonidae,Rhinella,margaritifera,YCHO-01,1230,Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico,U,Terrafirme,Diurnal
YRS,7/5/2025,7/5/2025,7/5/2025 20:26,7/5/2025 23:30,Night,Frog,Eirunepe Snouted Tree Frog,No,Hylidae,Scinax,garbei,PERU-05,301,Coca-Ceiba-Peru-Tiputini-Peru,G,Terrafirme,Nocturnal
TBS,6/19/2024,6/19/2024,6/19/2024 19:58,6/19/2024 22:50,Night,Frog,Manaus Snouted Treefrog,Yes,Hylidae,Scinax,cruentomma,GUAC-03,279,Guacamayo-Puma-Harpia-Chorongo-Guacamayo,U,Terrafirme,Nocturnal
TBS,6/19/2024,6/19/2024,6/19/2024 19:58,6/19/2024 22:50,Night,Frog,Santa Cecilia Glass Frog,Yes,Centrolenidae,Teratohyla,midas,TCHO-01,481,Guacamayo-Puma-Harpia-Chorongo-Guacamayo,U,Varzea,Nocturnal
TBS,6/19/2024,6/19/2024,6/19/2024 19:58,6/19/2024 22:50,Night,Frog,Santa Cecilia Glass Frog,Yes,Centrolenidae,Teratohyla,midas,TCHO-01,481,Guacamayo-Puma-Harpia-Chorongo-Guacamayo,U,Varzea,Nocturnal
YRS,7/3/2024,7/3/2024,7/3/2024 20:11,7/3/2024 23:07,Night,Frog,Santa Cecilia Glass Frog,Yes,Centrolenidae,Teratohyla,midas,PERU-05,301,Ceiba-Peru,G,Varzea,Nocturnal
TBS,7/14/2024,7/14/2024,7/14/2024 20:51,7/15/2024 0:05,Night,Frog,Terrestrial-breeding Frogs,No,Strabomantidae,,,HAPL-01,2220,Harpia Plot-Harpia,G,Varzea,Nocturnal
TBS,7/14/2024,7/14/2024,7/14/2024 20:51,7/15/2024 0:05,Night,Frog,Terrestrial-breeding Frogs,No,Strabomantidae,,,HAPL-01,2220,Harpia Plot-Harpia,G,Varzea,Nocturnal
TBS,7/15/2024,7/15/2024,7/15/2024 20:14,7/15/2024 23:42,Night,Frog,Tree Frogs and Allies,Yes,Hylidae,,,ANAC-01,388,Anaconda-Lago,U,Varzea,Nocturnal
TBS,7/15/2024,7/15/2024,7/15/2024 20:14,7/15/2024 23:42,Night,Frog,Tree Frogs and Allies,Yes,Hylidae,,,LAGO-02,1450,Anaconda-Lago,U,Varzea,Nocturnal
YRS,7/6/2025,7/6/2025,7/6/2025 20:13,7/6/2025 22:38,Night,Frog,,Yes,Hylidae,,,TORR-01,900,Chorongo-Kinkajou-Napo-Tucan-Garza-Napo,U,Terrafirme,Nocturnal
